label,task,model_alias,score_condition,lambda,leakage_rate,verification_coverage,normalized_loss,regret_best_fixed,oracle_leakage,oracle_coverage,oracle_loss,regret_oracle,best_fixed_loss,error_rate
POST_HOC_SYSTEMS_REANALYSIS,mmlu,anthropic_sonnet5,displayed_0.90,1.0,0.014,0.776,0.79,0.18200000000000005,0.242,0.0,0.242,0.548,0.608,0.242
POST_HOC_SYSTEMS_REANALYSIS,mmlu,anthropic_sonnet5,displayed_0.95,1.0,0.024,0.646,0.67,0.062000000000000055,0.242,0.0,0.242,0.42800000000000005,0.608,0.242
POST_HOC_SYSTEMS_REANALYSIS,mmlu,anthropic_sonnet5,displayed_0.99,1.0,0.038,0.57,0.608,0.0,0.242,0.0,0.242,0.366,0.608,0.242
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.001,0.25874125874125875,0.32517482517482516,0.25906643356643355,,0.0,0.534965034965035,0.000534965034965035,0.2585314685314685,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.001,0.2972027972027972,0.2727272727272727,0.29747552447552444,,0.0,0.534965034965035,0.000534965034965035,0.2969405594405594,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.001,0.10839160839160839,0.6293706293706294,0.10902097902097901,0.0,0.0,0.534965034965035,0.000534965034965035,0.10848601398601398,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.001,0.1888111888111888,0.44405594405594406,0.18925524475524474,0.08023426573426573,0.0,0.534965034965035,0.000534965034965035,0.18872027972027972,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.001,0.21328671328671328,0.3776223776223776,0.21366433566433565,0.10464335664335664,0.0,0.534965034965035,0.000534965034965035,0.21312937062937062,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.001,0.27972027972027974,0.2902097902097902,0.2800104895104895,0.1709895104895105,0.0,0.534965034965035,0.000534965034965035,0.2794755244755245,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.001,0.32867132867132864,0.24125874125874125,0.3289125874125874,0.21989160839160837,0.0,0.534965034965035,0.000534965034965035,0.32837762237762236,0.10902097902097901,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.002,0.25874125874125875,0.32517482517482516,0.2593916083916084,,0.0,0.534965034965035,0.00106993006993007,0.25832167832167835,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.002,0.2972027972027972,0.2727272727272727,0.29774825174825176,,0.0,0.534965034965035,0.00106993006993007,0.2966783216783217,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.002,0.10839160839160839,0.6293706293706294,0.10965034965034964,0.0,0.0,0.534965034965035,0.00106993006993007,0.10858041958041957,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.002,0.1888111888111888,0.44405594405594406,0.1896993006993007,0.08004895104895104,0.0,0.534965034965035,0.00106993006993007,0.18862937062937063,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.002,0.21328671328671328,0.3776223776223776,0.21404195804195802,0.10439160839160838,0.0,0.534965034965035,0.00106993006993007,0.21297202797202797,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.002,0.27972027972027974,0.2902097902097902,0.28030069930069934,0.1706503496503497,0.0,0.534965034965035,0.00106993006993007,0.2792307692307693,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.002,0.32867132867132864,0.24125874125874125,0.32915384615384613,0.2195034965034965,0.0,0.534965034965035,0.00106993006993007,0.32808391608391607,0.10965034965034964,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.005,0.25874125874125875,0.32517482517482516,0.26036713286713287,,0.0,0.534965034965035,0.002674825174825175,0.25769230769230766,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.005,0.2972027972027972,0.2727272727272727,0.29856643356643353,,0.0,0.534965034965035,0.002674825174825175,0.29589160839160833,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.005,0.10839160839160839,0.6293706293706294,0.11153846153846153,0.0,0.0,0.534965034965035,0.002674825174825175,0.10886363636363636,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.005,0.1888111888111888,0.44405594405594406,0.19103146853146852,0.07949300699300699,0.0,0.534965034965035,0.002674825174825175,0.18835664335664334,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.005,0.21328671328671328,0.3776223776223776,0.21517482517482517,0.10363636363636364,0.0,0.534965034965035,0.002674825174825175,0.2125,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.005,0.27972027972027974,0.2902097902097902,0.2811713286713287,0.16963286713286718,0.0,0.534965034965035,0.002674825174825175,0.2784965034965035,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.005,0.32867132867132864,0.24125874125874125,0.32987762237762236,0.21833916083916083,0.0,0.534965034965035,0.002674825174825175,0.32720279720279716,0.11153846153846153,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.01,0.25874125874125875,0.32517482517482516,0.261993006993007,,0.0,0.534965034965035,0.00534965034965035,0.25664335664335663,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.01,0.2972027972027972,0.2727272727272727,0.29993006993006993,,0.0,0.534965034965035,0.00534965034965035,0.2945804195804196,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.01,0.10839160839160839,0.6293706293706294,0.11468531468531468,0.0,0.0,0.534965034965035,0.00534965034965035,0.10933566433566433,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.01,0.1888111888111888,0.44405594405594406,0.19325174825174823,0.07856643356643356,0.0,0.534965034965035,0.00534965034965035,0.1879020979020979,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.01,0.21328671328671328,0.3776223776223776,0.21706293706293706,0.10237762237762238,0.0,0.534965034965035,0.00534965034965035,0.2117132867132867,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.01,0.27972027972027974,0.2902097902097902,0.28262237762237763,0.16793706293706295,0.0,0.534965034965035,0.00534965034965035,0.2772727272727273,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.01,0.32867132867132864,0.24125874125874125,0.3310839160839161,0.2163986013986014,0.0,0.534965034965035,0.00534965034965035,0.3257342657342657,0.11468531468531468,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.02,0.25874125874125875,0.32517482517482516,0.26524475524475527,,0.0,0.534965034965035,0.0106993006993007,0.2545454545454546,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.02,0.2972027972027972,0.2727272727272727,0.3026573426573426,,0.0,0.534965034965035,0.0106993006993007,0.2919580419580419,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.02,0.10839160839160839,0.6293706293706294,0.12097902097902097,0.0,0.0,0.534965034965035,0.0106993006993007,0.11027972027972027,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.02,0.1888111888111888,0.44405594405594406,0.1976923076923077,0.07671328671328673,0.0,0.534965034965035,0.0106993006993007,0.186993006993007,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.02,0.21328671328671328,0.3776223776223776,0.22083916083916083,0.09986013986013986,0.0,0.534965034965035,0.0106993006993007,0.21013986013986014,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.02,0.27972027972027974,0.2902097902097902,0.2855244755244755,0.16454545454545455,0.0,0.534965034965035,0.0106993006993007,0.2748251748251748,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.02,0.32867132867132864,0.24125874125874125,0.33349650349650345,0.21251748251748248,0.0,0.534965034965035,0.0106993006993007,0.32279720279720275,0.12097902097902097,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.05,0.25874125874125875,0.32517482517482516,0.275,,0.0,0.534965034965035,0.026748251748251753,0.24825174825174828,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.05,0.2972027972027972,0.2727272727272727,0.3108391608391608,,0.0,0.534965034965035,0.026748251748251753,0.28409090909090906,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.05,0.10839160839160839,0.6293706293706294,0.13986013986013984,0.0,0.0,0.534965034965035,0.026748251748251753,0.11311188811188809,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.05,0.1888111888111888,0.44405594405594406,0.21101398601398602,0.07115384615384618,0.0,0.534965034965035,0.026748251748251753,0.18426573426573428,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.05,0.21328671328671328,0.3776223776223776,0.23216783216783216,0.09230769230769231,0.0,0.534965034965035,0.026748251748251753,0.20541958041958042,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.05,0.27972027972027974,0.2902097902097902,0.29423076923076924,0.1543706293706294,0.0,0.534965034965035,0.026748251748251753,0.2674825174825175,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.05,0.32867132867132864,0.24125874125874125,0.3407342657342657,0.20087412587412584,0.0,0.534965034965035,0.026748251748251753,0.31398601398601395,0.13986013986013984,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.1,0.25874125874125875,0.32517482517482516,0.2912587412587413,,0.0,0.534965034965035,0.053496503496503506,0.2377622377622378,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.1,0.2972027972027972,0.2727272727272727,0.32447552447552447,,0.0,0.534965034965035,0.053496503496503506,0.27097902097902093,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.1,0.10839160839160839,0.6293706293706294,0.17132867132867133,0.0,0.0,0.534965034965035,0.053496503496503506,0.11783216783216782,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.1,0.1888111888111888,0.44405594405594406,0.2332167832167832,0.061888111888111885,0.0,0.534965034965035,0.053496503496503506,0.1797202797202797,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.1,0.21328671328671328,0.3776223776223776,0.25104895104895103,0.0797202797202797,0.0,0.534965034965035,0.053496503496503506,0.19755244755244752,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.1,0.27972027972027974,0.2902097902097902,0.30874125874125874,0.1374125874125874,0.0,0.534965034965035,0.053496503496503506,0.2552447552447552,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.1,0.32867132867132864,0.24125874125874125,0.3527972027972028,0.18146853146853145,0.0,0.534965034965035,0.053496503496503506,0.29930069930069925,0.17132867132867133,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.2,0.25874125874125875,0.32517482517482516,0.3237762237762238,,0.0,0.534965034965035,0.10699300699300701,0.21678321678321677,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.2,0.2972027972027972,0.2727272727272727,0.35174825174825175,,0.0,0.534965034965035,0.10699300699300701,0.24475524475524474,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.2,0.10839160839160839,0.6293706293706294,0.23426573426573427,0.0,0.0,0.534965034965035,0.10699300699300701,0.12727272727272726,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.2,0.1888111888111888,0.44405594405594406,0.2776223776223776,0.043356643356643354,0.0,0.534965034965035,0.10699300699300701,0.1706293706293706,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.2,0.21328671328671328,0.3776223776223776,0.28881118881118883,0.054545454545454564,0.0,0.534965034965035,0.10699300699300701,0.18181818181818182,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.2,0.27972027972027974,0.2902097902097902,0.3377622377622378,0.10349650349650352,0.0,0.534965034965035,0.10699300699300701,0.23076923076923078,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.2,0.32867132867132864,0.24125874125874125,0.3769230769230769,0.14265734265734265,0.0,0.534965034965035,0.10699300699300701,0.2699300699300699,0.23426573426573427,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,0.5,0.25874125874125875,0.32517482517482516,0.42132867132867136,,0.0,0.534965034965035,0.2674825174825175,0.15384615384615385,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,0.5,0.2972027972027972,0.2727272727272727,0.43356643356643354,,0.0,0.534965034965035,0.2674825174825175,0.16608391608391604,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,0.5,0.10839160839160839,0.6293706293706294,0.4230769230769231,0.02097902097902099,0.0,0.534965034965035,0.2674825174825175,0.15559440559440557,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,0.5,0.1888111888111888,0.44405594405594406,0.41083916083916083,0.00874125874125875,0.0,0.534965034965035,0.2674825174825175,0.14335664335664333,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,0.5,0.21328671328671328,0.3776223776223776,0.4020979020979021,0.0,0.0,0.534965034965035,0.2674825174825175,0.13461538461538458,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,0.5,0.27972027972027974,0.2902097902097902,0.42482517482517484,0.022727272727272763,0.0,0.534965034965035,0.2674825174825175,0.15734265734265734,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,0.5,0.32867132867132864,0.24125874125874125,0.44930069930069927,0.047202797202797186,0.0,0.534965034965035,0.2674825174825175,0.18181818181818177,0.4020979020979021,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,hidden,1.0,0.25874125874125875,0.32517482517482516,0.583916083916084,,0.534965034965035,0.0,0.534965034965035,0.04895104895104896,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,true_q_visible,1.0,0.2972027972027972,0.2727272727272727,0.5699300699300699,,0.534965034965035,0.0,0.534965034965035,0.03496503496503489,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.70,1.0,0.10839160839160839,0.6293706293706294,0.7377622377622377,0.1678321678321678,0.534965034965035,0.0,0.534965034965035,0.2027972027972027,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.85,1.0,0.1888111888111888,0.44405594405594406,0.6328671328671329,0.06293706293706303,0.534965034965035,0.0,0.534965034965035,0.09790209790209792,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.90,1.0,0.21328671328671328,0.3776223776223776,0.5909090909090908,0.020979020979020935,0.534965034965035,0.0,0.534965034965035,0.055944055944055826,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.95,1.0,0.27972027972027974,0.2902097902097902,0.56993006993007,1.1102230246251565e-16,0.534965034965035,0.0,0.534965034965035,0.034965034965035,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,openai_gpt56_sol,displayed_0.99,1.0,0.32867132867132864,0.24125874125874125,0.5699300699300699,0.0,0.534965034965035,0.0,0.534965034965035,0.03496503496503489,0.5699300699300699,0.534965034965035
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.001,0.0034965034965034965,0.986013986013986,0.004482517482517483,,0.0,0.5699300699300699,0.0005699300699300699,0.0039125874125874125,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.001,0.013986013986013986,0.9790209790209791,0.014965034965034965,,0.0,0.5699300699300699,0.0005699300699300699,0.014395104895104895,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.001,0.0,0.9965034965034965,0.0009965034965034964,0.0,0.0,0.5699300699300699,0.0005699300699300699,0.0004265734265734265,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.001,0.0034965034965034965,0.993006993006993,0.00448951048951049,0.0034930069930069934,0.0,0.5699300699300699,0.0005699300699300699,0.00391958041958042,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.001,0.01048951048951049,0.986013986013986,0.011475524475524477,0.010479020979020981,0.0,0.5699300699300699,0.0005699300699300699,0.010905594405594406,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.001,0.013986013986013986,0.9755244755244755,0.014961538461538462,0.013965034965034966,0.0,0.5699300699300699,0.0005699300699300699,0.014391608391608392,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.001,0.013986013986013986,0.9475524475524476,0.014933566433566433,0.013937062937062938,0.0,0.5699300699300699,0.0005699300699300699,0.014363636363636363,0.0009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.002,0.0034965034965034965,0.986013986013986,0.005468531468531469,,0.0,0.5699300699300699,0.0011398601398601399,0.004328671328671329,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.002,0.013986013986013986,0.9790209790209791,0.015944055944055943,,0.0,0.5699300699300699,0.0011398601398601399,0.014804195804195803,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.002,0.0,0.9965034965034965,0.001993006993006993,0.0,0.0,0.5699300699300699,0.0011398601398601399,0.000853146853146853,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.002,0.0034965034965034965,0.993006993006993,0.005482517482517483,0.00348951048951049,0.0,0.5699300699300699,0.0011398601398601399,0.004342657342657343,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.002,0.01048951048951049,0.986013986013986,0.012461538461538461,0.010468531468531469,0.0,0.5699300699300699,0.0011398601398601399,0.011321678321678321,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.002,0.013986013986013986,0.9755244755244755,0.015937062937062936,0.013944055944055943,0.0,0.5699300699300699,0.0011398601398601399,0.014797202797202796,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.002,0.013986013986013986,0.9475524475524476,0.015881118881118882,0.01388811188811189,0.0,0.5699300699300699,0.0011398601398601399,0.014741258741258742,0.001993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.005,0.0034965034965034965,0.986013986013986,0.008426573426573427,,0.0,0.5699300699300699,0.0028496503496503495,0.005576923076923078,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.005,0.013986013986013986,0.9790209790209791,0.01888111888111888,,0.0,0.5699300699300699,0.0028496503496503495,0.016031468531468532,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.005,0.0,0.9965034965034965,0.004982517482517482,0.0,0.0,0.5699300699300699,0.0028496503496503495,0.0021328671328671328,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.005,0.0034965034965034965,0.993006993006993,0.008461538461538461,0.003479020979020979,0.0,0.5699300699300699,0.0028496503496503495,0.005611888111888112,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.005,0.01048951048951049,0.986013986013986,0.015419580419580421,0.010437062937062938,0.0,0.5699300699300699,0.0028496503496503495,0.012569930069930072,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.005,0.013986013986013986,0.9755244755244755,0.018863636363636364,0.01388111888111888,0.0,0.5699300699300699,0.0028496503496503495,0.016013986013986015,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.005,0.013986013986013986,0.9475524475524476,0.018723776223776224,0.013741258741258741,0.0,0.5699300699300699,0.0028496503496503495,0.015874125874125875,0.004982517482517482,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.01,0.0034965034965034965,0.986013986013986,0.013356643356643357,,0.0,0.5699300699300699,0.005699300699300699,0.007657342657342658,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.01,0.013986013986013986,0.9790209790209791,0.02377622377622378,,0.0,0.5699300699300699,0.005699300699300699,0.01807692307692308,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.01,0.0,0.9965034965034965,0.009965034965034964,0.0,0.0,0.5699300699300699,0.005699300699300699,0.0042657342657342655,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.01,0.0034965034965034965,0.993006993006993,0.013426573426573427,0.003461538461538462,0.0,0.5699300699300699,0.005699300699300699,0.007727272727272728,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.01,0.01048951048951049,0.986013986013986,0.02034965034965035,0.010384615384615386,0.0,0.5699300699300699,0.005699300699300699,0.014650349650349653,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.01,0.013986013986013986,0.9755244755244755,0.023741258741258743,0.013776223776223779,0.0,0.5699300699300699,0.005699300699300699,0.018041958041958045,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.01,0.013986013986013986,0.9475524475524476,0.023461538461538464,0.0134965034965035,0.0,0.5699300699300699,0.005699300699300699,0.017762237762237766,0.009965034965034964,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.02,0.0034965034965034965,0.986013986013986,0.023216783216783218,,0.0,0.5699300699300699,0.011398601398601398,0.01181818181818182,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,true_q_visible,0.02,0.013986013986013986,0.9790209790209791,0.033566433566433566,,0.0,0.5699300699300699,0.011398601398601398,0.02216783216783217,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.70,0.02,0.0,0.9965034965034965,0.01993006993006993,0.0,0.0,0.5699300699300699,0.011398601398601398,0.008531468531468531,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.85,0.02,0.0034965034965034965,0.993006993006993,0.023356643356643357,0.003426573426573428,0.0,0.5699300699300699,0.011398601398601398,0.011958041958041959,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.90,0.02,0.01048951048951049,0.986013986013986,0.030209790209790213,0.010279720279720284,0.0,0.5699300699300699,0.011398601398601398,0.018811188811188817,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.95,0.02,0.013986013986013986,0.9755244755244755,0.033496503496503495,0.013566433566433566,0.0,0.5699300699300699,0.011398601398601398,0.0220979020979021,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,displayed_0.99,0.02,0.013986013986013986,0.9475524475524476,0.03293706293706294,0.013006993006993008,0.0,0.5699300699300699,0.011398601398601398,0.02153846153846154,0.01993006993006993,0.5699300699300699
POST_HOC_SYSTEMS_REANALYSIS,code,anthropic_sonnet5,hidden,0.05,0.0034965034965034965,0.986013986013986,0.0527972027972028,,0.0,0.5699300699300699,0.028496503496503497,0.0243006993006993,0.049825174825174824,0.5699300699300699
